-0.000425, -0.005171
-0.000009, 0.000010
0.001122, 0.002032
-0.000042, -0.000012
0.000535, -0.001523
-0.000018, -0.000033
0.000163, -0.002269
-0.000008, -0.000003
0.001690, -0.000035
0.000007, -0.000009
-0.000672, -0.002142
-0.000003, -0.000000
-0.004540, 0.004437
-0.000046, 0.000017
-0.003208, 0.002942
-0.000037, -0.000040
-0.001987, 0.002495
-0.000012, 0.000013
-0.000933, -0.000786
-0.000007, 0.000018
-0.002137, 0.002050
0.000022, 0.000007
-0.001009, -0.003246
-0.000026, 0.000009
-0.001441, -0.000372
0.000006, -0.000004
-0.001205, 0.006534
-0.000021, 0.000009
-0.000343, -0.001600
-0.000011, -0.000008
-0.002593, 0.008012
-0.000008, -0.000048
-0.002753, 0.005823
-0.000021, 0.000032
-0.003421, 0.003506
-0.000039, 0.000010
-0.003105, 0.000832
-0.000021, 0.000010
-0.001157, 0.007467
0.000011, -0.000001
-0.001085, 0.004828
0.000009, -0.000032
0.003141, -0.001477
-0.000002, 0.000004
-0.003523, 0.002284
0.000024, 0.000042
-0.002620, -0.000862
0.000009, 0.000009
-0.002190, 0.000003
-0.000038, -0.000015
-0.002347, 0.001262
-0.000013, -0.000036
-0.000761, -0.000401
0.000033, -0.000010
0.000886, -0.001106
-0.000032, 0.000019
0.000196, -0.008009
-0.000020, -0.000003
-0.001167, 0.001103
-0.000034, -0.000019
-0.000013, -0.000956
-0.000009, -0.000013
-0.000091, 0.003976
-0.000003, -0.000037
0.001022, 0.003585
0.000014, 0.000001
-0.003392, 0.012224
0.000009, -0.000012
-0.000547, -0.000405
-0.000031, 0.000023
-0.002759, -0.000479
-0.000009, 0.000021
0.000763, -0.003117
-0.000059, -0.000044
-0.002061, 0.003103
-0.000019, -0.000004
-0.000227, -0.003678
0.000017, -0.000008
-0.000149, -0.002018
-0.000019, 0.000004
-0.000507, -0.001954
-0.000013, -0.000006
0.001264, -0.005432
0.000023, 0.000010
-0.000108, 0.000955
0.000003, -0.000024
0.001809, -0.000065
0.000007, -0.000012
0.000698, 0.005426
0.000024, -0.000011
-0.000198, -0.004194
-0.000028, 0.000004
-0.000807, 0.000897
-0.000032, -0.000020
-0.002013, 0.004152
-0.000007, 0.000035
-0.000559, -0.004736
-0.000039, 0.000001
-0.001138, 0.002323
-0.000013, 0.000013
-0.000774, 0.003435
0.000017, 0.000014
-0.001548, 0.002456
-0.000006, 0.000001
0.000684, 0.001154
-0.000023, 0.000059
0.000731, -0.001683
-0.000020, 0.000007
-0.002726, -0.001080
0.000028, -0.000010
0.001471, 0.000902
0.000007, -0.000003
-0.000283, 0.000557
-0.000007, 0.000037
-0.001011, 0.002746
-0.000003, -0.000012
-0.000945, -0.000583
-0.000031, -0.000010
-0.000431, 0.003907
-0.000017, -0.000037
0.002569, -0.000719
-0.000046, -0.000006
-0.005601, 0.004153
-0.000003, 0.000055
-0.001623, -0.000892
-0.000011, 0.000011
-0.002568, -0.000778
-0.000027, 0.000003
0.000197, 0.002946
-0.000002, -0.000019
0.001212, -0.001744
-0.000021, 0.000005
-0.000746, 0.001889
-0.000011, 0.000009
-0.000215, -0.002711
-0.000026, -0.000013
-0.001782, 0.000385
0.000002, 0.000000
-0.001647, 0.000809
0.000018, 0.000005
0.000070, -0.000996
-0.000035, 0.000011
0.000248, 0.000099
-0.000028, -0.000004
-0.002023, -0.001192
-0.000011, 0.000039
0.000225, -0.001485
-0.000055, -0.000013
0.001537, 0.000235
-0.000036, -0.000033
-0.001645, -0.000735
-0.000026, 0.000004
-0.001099, 0.000593
-0.000017, 0.000009
0.000946, 0.004653
-0.000037, 0.000001
-0.001039, 0.002538
-0.000001, 0.000008
-0.000100, -0.002593
-0.000022, 0.000017
0.000136, 0.000675
0.000033, 0.000061
-0.000635, -0.007114
0.000003, -0.000011
-0.002089, 0.000910
-0.000026, -0.000047
0.001468, 0.006687
-0.000015, -0.000005
0.000435, 0.003913
0.000016, 0.000007
-0.000753, -0.001485
-0.000038, -0.000035
-0.000997, 0.000125
-0.000002, -0.000019
-0.002165, 0.002820
-0.000011, 0.000017
-0.001317, 0.003012
-0.000015, -0.000022
0.000430, 0.001678
-0.000006, 0.000000
0.000290, 0.000980
-0.000002, -0.000079
0.000580, 0.003764
0.000013, 0.000017
-0.000417, -0.003622
-0.000007, -0.000013
0.000072, 0.000268
0.000012, 0.000044
-0.002106, 0.002044
-0.000007, -0.000010
0.000331, -0.002185
-0.000022, -0.000009
0.000494, -0.007281
0.000002, -0.000022
0.001291, 0.000589
-0.000016, -0.000005
0.002332, -0.006211
-0.000012, -0.000026
-0.000708, 0.003886
-0.000007, -0.000052
-0.001799, -0.000734
-0.000017, 0.000014
-0.001703, -0.001557
-0.000004, 0.000016
-0.001893, -0.001884
-0.000022, 0.000017
0.000912, -0.003353
-0.000048, -0.000052
-0.000397, -0.004492
0.000019, -0.000043
-0.002265, 0.004744
0.000029, 0.000002
0.001782, -0.000003
-0.000009, -0.000026
-0.001145, -0.001628
0.000006, 0.000015
0.001698, -0.003548
-0.000048, -0.000005
-0.004232, 0.004805
0.000013, 0.000027
-0.005368, -0.004469
-0.000040, 0.000032
-0.001159, -0.001831
-0.000003, 0.000011
-0.000274, -0.003742
0.000032, -0.000005
0.000037, 0.003870
-0.000003, -0.000017
-0.001922, -0.005971
0.000018, -0.000007
-0.002063, 0.009260
0.000007, -0.000001
-0.001538, -0.001505
-0.000008, 0.000006
-0.001232, -0.001566
0.000021, -0.000004
0.001141, 0.004156
0.000056, -0.000005
0.001988, -0.002916
-0.000030, -0.000055
-0.000247, 0.001807
-0.000006, 0.000007
0.001932, -0.002357
-0.000022, -0.000007
-0.000237, -0.001447
-0.000010, -0.000032
-0.005357, -0.007036
0.000055, -0.000021
-0.001269, 0.000868
0.000001, 0.000020
-0.000051, 0.003073
-0.000070, 0.000049
-0.000597, 0.004640
-0.000060, -0.000004
-0.001169, -0.000575
0.000021, 0.000041
-0.001051, -0.000106
-0.000039, -0.000006
-0.001181, -0.000990
-0.000031, 0.000040
-0.000021, 0.003177
-0.000026, 0.000001
-0.007018, 0.006002
-0.000045, 0.000001
-0.000210, 0.000263
-0.000033, -0.000015
-0.000716, 0.005662
0.000019, 0.000036
-0.000803, -0.001323
-0.000002, -0.000017
0.000643, -0.000459
-0.000025, 0.000017
-0.001138, -0.003824
-0.000024, -0.000002
-0.000975, 0.001107
-0.000025, -0.000003
-0.003837, -0.004781
0.000030, -0.000013
-0.001522, 0.002903
-0.000034, -0.000004
0.002439, 0.000700
-0.000031, 0.000010
0.001482, 0.002532
-0.000028, 0.000031
-0.001996, 0.000673
-0.000021, -0.000017
-0.000526, -0.003702
0.000004, 0.000017
-0.001738, 0.001792
-0.000020, -0.000011
-0.001380, -0.003820
-0.000000, 0.000100
0.000276, -0.007208
0.000017, -0.000008
-0.000135, 0.002596
-0.000013, -0.000004
-0.001717, 0.002439
-0.000026, -0.000015
-0.002053, 0.003323
-0.000027, -0.000008
-0.004753, -0.007914
0.000008, 0.000036
-0.001283, 0.000878
0.000007, 0.000006
-0.000183, 0.006044
-0.000003, 0.000038
0.000088, 0.003141
-0.000080, -0.000046
0.001254, 0.005094
-0.000083, -0.000004
-0.003507, -0.002767
-0.000029, 0.000004
0.000778, -0.001631
-0.000015, -0.000004
-0.002090, -0.003425
0.000022, 0.000003
-0.001393, 0.002342
-0.000031, 0.000009
0.000710, 0.001187
-0.000072, -0.000008
0.000103, -0.000344
-0.000040, 0.000020
-0.000522, 0.000525
-0.000006, 0.000016
-0.000606, -0.002674
-0.000011, 0.000016
-0.000729, -0.002196
0.000006, 0.000004
-0.000656, -0.001112
-0.000004, -0.000003
-0.001801, -0.001185
-0.000006, 0.000011
-0.000062, -0.000626
-0.000032, -0.000010
-0.000234, 0.006017
-0.000036, 0.000052
-0.001272, 0.002063
0.000006, 0.000078
-0.001582, 0.001626
-0.000013, 0.000003
-0.000911, 0.001362
-0.000043, 0.000009
-0.000320, 0.000948
-0.000010, 0.000005
-0.000584, 0.000001
0.000025, 0.000002
0.001112, -0.001560
-0.000024, 0.000021
-0.001341, 0.003393
-0.000005, 0.000012
0.000194, 0.003953
-0.000018, 0.000023
0.001284, -0.000688
0.000029, 0.000032
0.000883, -0.001368
0.000018, -0.000025
-0.000761, -0.000714
0.000019, -0.000043
-0.000245, 0.001917
-0.000039, 0.000016
-0.002508, -0.000015
0.000010, 0.000007
-0.002012, -0.000338
-0.000035, -0.000023
-0.000841, -0.000370
-0.000023, -0.000008
-0.000365, 0.004111
-0.000021, -0.000042
0.002466, 0.004702
0.000031, 0.000017
-0.000382, -0.002678
-0.000053, -0.000020
-0.000752, -0.004824
-0.000035, -0.000016
-0.003208, -0.002350
-0.000013, -0.000050
-0.001403, -0.004018
0.000004, -0.000002
0.000553, -0.001679
-0.000018, -0.000014
-0.001572, -0.000086
-0.000005, -0.000010
0.001977, -0.000611
-0.000013, -0.000046
0.000954, -0.003191
0.000004, -0.000038
0.002675, -0.004271
-0.000051, -0.000014
-0.003709, 0.005794
-0.000040, -0.000047
-0.000510, 0.001758
-0.000006, 0.000015
0.000060, 0.001497
-0.000022, -0.000011
-0.000854, 0.000142
0.000000, -0.000012
-0.001146, -0.001797
-0.000017, -0.000031
-0.001059, -0.004874
-0.000019, -0.000013
-0.001980, 0.001909
-0.000023, 0.000033
0.000452, -0.001157
-0.000011, -0.000001
-0.001653, 0.002865
-0.000013, -0.000017
-0.001261, -0.002654
-0.000004, -0.000002
-0.001742, 0.005802
-0.000004, 0.000015
-0.001969, -0.003715
-0.000022, -0.000006
-0.000791, 0.003081
-0.000004, -0.000028
-0.001198, -0.000140
0.000001, -0.000002
0.001042, 0.002580
-0.000020, 0.000025
-0.000194, 0.003545
0.000004, -0.000009
0.000107, -0.001460
-0.000028, -0.000009
-0.000538, 0.005950
-0.000034, -0.000039
-0.000678, -0.000694
-0.000012, -0.000046
-0.000345, 0.000099
-0.000002, 0.000021
-0.001805, -0.000285
-0.000005, 0.000018
0.000457, 0.000924
0.000010, -0.000000
0.000589, -0.003463
-0.000037, -0.000013
0.000569, -0.002308
0.000020, -0.000052
-0.001592, 0.000652
0.000026, -0.000009
0.000936, 0.007255
0.000063, -0.000065
0.000222, 0.004467
-0.000010, -0.000012
-0.000884, -0.002038
-0.000021, -0.000016
-0.001607, 0.004162
-0.000027, 0.000007
0.000096, 0.001503
-0.000017, -0.000005
-0.000861, 0.002731
-0.000002, 0.000024
-0.002245, 0.000278
0.000005, -0.000010
-0.002825, 0.003249
0.000027, 0.000018
0.001923, -0.000731
-0.000024, -0.000044
-0.000571, 0.002344
-0.000001, 0.000009
0.007212, -0.000415
-0.000062, 0.000133
-0.000538, -0.002162
-0.000037, -0.000014
-0.005626, -0.000089
-0.000030, -0.000015
-0.000791, -0.000782
-0.000018, -0.000039
0.000721, 0.000135
-0.000010, 0.000003
0.001071, -0.006883
0.000016, -0.000017
-0.000451, -0.003212
-0.000032, 0.000001
-0.000580, 0.001491
-0.000020, 0.000005
-0.000924, 0.005304
0.000003, 0.000004
-0.006773, -0.007558
-0.000114, 0.000024
0.001864, -0.002675
-0.000027, -0.000021
-0.001502, 0.001019
-0.000054, 0.000059
0.000987, -0.003856
-0.000002, 0.000013
0.000033, -0.002716
0.000006, 0.000055
0.003666, -0.001503
0.000036, 0.000078
-0.000699, 0.004909
0.000053, -0.000010
0.000229, -0.001077
-0.000017, 0.000009
0.001172, 0.003430
-0.000021, 0.000030
-0.001772, -0.002776
0.000008, 0.000004
0.001000, -0.002724
-0.000007, -0.000001
-0.000128, 0.001147
0.000026, 0.000024
-0.004266, -0.002975
-0.000050, 0.000034
-0.001844, 0.004082
-0.000017, 0.000010
-0.000210, -0.007717
-0.000014, 0.000008
-0.003933, 0.005310
-0.000006, 0.000042
-0.002803, 0.003966
0.000002, 0.000036
-0.001627, -0.002191
-0.000033, 0.000002
-0.002376, -0.003244
-0.000089, -0.000098
0.004090, -0.004845
-0.000099, -0.000027
0.000255, 0.002384
-0.000050, 0.000004
-0.000764, -0.001526
0.000001, -0.000008
0.000208, 0.003664
-0.000033, 0.000003
0.000381, -0.004387
-0.000017, -0.000021
-0.001540, -0.002023
0.000023, 0.000011
0.000092, 0.001292
-0.000034, -0.000012
-0.001642, 0.000390
-0.000001, 0.000015
-0.001866, 0.002121
-0.000002, -0.000012
-0.001293, 0.001014
-0.000005, 0.000022
0.000214, 0.000030
-0.000004, -0.000016
-0.001796, -0.001009
0.000025, -0.000001
-0.000556, -0.002411
-0.000012, 0.000004
-0.000562, 0.007674
-0.000029, -0.000008
-0.000748, 0.000984
-0.000032, -0.000028
-0.000347, -0.002845
-0.000028, 0.000018
-0.000078, 0.001898
-0.000004, 0.000012
0.000797, -0.001736
-0.000046, -0.000034
0.000059, 0.000769
0.000000, -0.000027
0.001608, -0.001127
-0.000008, 0.000007
0.000229, 0.000131
-0.000005, -0.000033
0.001063, -0.005649
0.000003, 0.000010
-0.000229, 0.001947
-0.000031, -0.000024
-0.000974, -0.000007
0.000001, 0.000017
-0.000416, 0.000559
-0.000049, 0.000001
-0.001833, -0.002139
0.000007, 0.000008
-0.001993, -0.001048
-0.000013, 0.000008
0.000377, -0.001858
-0.000010, -0.000017
-0.000791, 0.000954
-0.000013, -0.000017
-0.000122, 0.001909
-0.000023, -0.000001
0.000277, -0.000361
0.000031, 0.000029
-0.001911, -0.002401
-0.000010, -0.000003
-0.000075, 0.001773
-0.000035, -0.000045
-0.000260, -0.003477
-0.000043, 0.000002
0.002953, 0.000530
0.000048, 0.000010
0.000532, -0.002875
-0.000069, -0.000016
0.002478, -0.001098
0.000052, 0.000010
0.001406, -0.004722
0.000073, 0.000015
0.001984, -0.001620
-0.000025, -0.000015
-0.000647, 0.001394
-0.000008, -0.000018
0.003276, -0.004327
-0.000006, 0.000011
0.000526, -0.000525
0.000012, 0.000008
0.000866, -0.001486
0.000013, -0.000013
0.001762, -0.000794
0.000001, -0.000020
0.000145, -0.000427
-0.000007, -0.000024
0.000137, -0.000813
0.000030, -0.000016
0.001679, -0.001949
-0.000008, 0.000021
0.000219, -0.002122
0.000001, -0.000034
-0.000183, 0.000823
-0.000002, 0.000015
-0.001364, 0.001822
-0.000037, 0.000015
-0.000750, -0.000151
-0.000018, -0.000010
-0.000094, -0.005310
-0.000028, -0.000018
0.000084, -0.002239
-0.000022, -0.000026
-0.001563, -0.001822
-0.000030, 0.000010
0.000810, -0.001504
-0.000012, 0.000001
0.004536, -0.003307
-0.000031, 0.000011
-0.001119, 0.002307
-0.000069, -0.000003
-0.000662, 0.001663
0.000002, -0.000004
-0.000294, 0.000242
-0.000005, 0.000026
-0.000481, 0.001107
-0.000005, -0.000003
-0.001054, -0.002579
-0.000002, 0.000012
-0.000233, -0.000249
-0.000034, -0.000024
0.003087, 0.000193
-0.000040, -0.000004
-0.001390, -0.000390
-0.000052, -0.000046
-0.000287, 0.006747
-0.000025, 0.000004
-0.000435, -0.000709
-0.000043, -0.000044
0.000126, -0.007705
-0.000034, 0.000004
-0.000245, 0.000538
-0.000038, 0.000019
-0.000175, -0.001754
-0.000038, -0.000010
-0.001771, -0.015661
-0.000017, -0.000015
-0.001143, -0.001330
0.000004, -0.000005
-0.001340, -0.000660
-0.000044, 0.000018
-0.000973, -0.003831
-0.000018, -0.000021
-0.001349, 0.003580
-0.000036, -0.000003
0.002904, 0.003969
-0.000035, 0.000021
0.000448, 0.002958
-0.000018, 0.000008
-0.001700, -0.000067
-0.000026, -0.000002
-0.000831, 0.006374
-0.000007, -0.000032
0.000335, 0.002234
0.000007, -0.000015
-0.000355, -0.000616
0.000003, 0.000025
-0.000159, -0.000346
0.000001, -0.000000
-0.001122, -0.002054
-0.000021, -0.000003
-0.008033, -0.005142
-0.000055, -0.000036
-0.002278, -0.003107
-0.000006, -0.000042
-0.000012, 0.000548
-0.000012, -0.000018
-0.000773, 0.000067
-0.000015, -0.000013
0.000749, 0.002410
-0.000044, -0.000030
-0.000099, 0.001394
0.000003, -0.000010
-0.001468, -0.000652
-0.000029, -0.000013
0.000181, 0.000300
-0.000002, 0.000012
-0.004020, -0.000373
-0.000034, -0.000009
0.003441, -0.000364
-0.000001, 0.000010
-0.001388, 0.003326
0.000005, 0.000009
-0.000786, 0.001081
-0.000021, 0.000003
-0.003635, -0.000351
0.000007, -0.000016
-0.000786, 0.001969
0.000019, 0.000005
0.000273, 0.001689
-0.000048, 0.000008
-0.002453, -0.002757
-0.000048, 0.000036
-0.003360, -0.001811
0.000030, -0.000019
-0.001707, -0.002772
-0.000019, 0.000003
-0.000943, 0.001017
-0.000063, 0.000020
0.002958, -0.010895
-0.000018, -0.000017
-0.001009, -0.003060
-0.000035, 0.000003
-0.003993, 0.006031
-0.000051, -0.000003
-0.000503, 0.001239
-0.000013, 0.000001
0.001887, -0.000444
0.000008, -0.000006
-0.001438, -0.004706
-0.000005, 0.000008
-0.002048, -0.004105
-0.000004, 0.000003
-0.000108, -0.000085
-0.000036, 0.000007
-0.002391, 0.004484
-0.000054, -0.000015
0.004351, 0.000124
-0.000038, -0.000015
-0.001525, 0.000086
-0.000024, -0.000016
-0.004116, 0.000836
0.000014, -0.000027
-0.002813, -0.000142
0.000009, 0.000010
0.000226, -0.001941
0.000011, 0.000016
-0.002728, -0.000463
-0.000006, 0.000082
0.001170, -0.001992
-0.000016, 0.000009
-0.000094, -0.000075
-0.000019, -0.000042
0.002388, -0.002641
0.000007, -0.000004
-0.000143, -0.001001
-0.000023, 0.000029
0.002496, -0.004652
-0.000046, -0.000001
0.000535, 0.002054
-0.000031, 0.000025
-0.001553, -0.002155
-0.000038, -0.000005
0.001157, -0.001629
0.000012, 0.000003
0.000072, 0.000579
0.000014, 0.000022
0.000067, 0.001618
-0.000023, 0.000005
0.001636, 0.002651
-0.000017, 0.000004
-0.002581, 0.001981
-0.000004, 0.000021
-0.001400, -0.005950
-0.000010, -0.000026
-0.002137, -0.006158
-0.000036, -0.000020
0.000319, -0.004179
0.000001, 0.000013
-0.001192, 0.000404
-0.000017, -0.000002
-0.001809, 0.000151
-0.000007, 0.000001
-0.001776, 0.005799
-0.000013, 0.000007
-0.002662, -0.000127
-0.000017, -0.000015
-0.001711, 0.000564
-0.000000, -0.000005
-0.000351, 0.000294
-0.000031, -0.000005
-0.002752, 0.002062
-0.000028, -0.000023
-0.005121, 0.000765
0.000007, 0.000011
-0.000172, 0.001363
0.000040, 0.000019
-0.002880, 0.003293
-0.000010, 0.000046
0.001692, -0.001733
0.000002, -0.000022
-0.002073, 0.006111
0.000004, 0.000024
-0.001560, 0.001143
0.000048, 0.000031
-0.001520, 0.000267
0.000004, -0.000020
0.000476, 0.000775
0.000012, 0.000033
0.000327, 0.001536
-0.000027, -0.000022
0.000322, 0.003365
-0.000015, -0.000001
-0.001697, 0.004732
-0.000009, 0.000022
-0.000859, -0.003255
0.000027, 0.000008
0.000397, -0.001337
0.000011, -0.000013
-0.000121, 0.002456
-0.000022, 0.000002
-0.000882, 0.001167
-0.000001, 0.000008
-0.003308, 0.000735
0.000001, -0.000027
0.001339, -0.001765
0.000013, -0.000013
0.000749, 0.000188
-0.000010, -0.000034
0.000470, -0.006880
-0.000013, 0.000025
-0.002113, 0.003960
0.000004, 0.000025
-0.002309, -0.002978
-0.000027, 0.000040
-0.002312, -0.005013
-0.000000, -0.000008
-0.000026, -0.000934
0.000001, 0.000031
-0.000428, 0.000054
-0.000031, -0.000007
0.000120, 0.008194
0.000027, 0.000016
0.001252, 0.001690
0.000004, -0.000005
-0.002979, 0.005057
-0.000035, 0.000025
-0.008687, 0.002026
0.000019, 0.000033
0.000870, -0.002255
-0.000013, 0.000037
-0.002165, -0.004936
-0.000003, -0.000022
0.000689, 0.000919
-0.000002, 0.000012
-0.000509, 0.000420
-0.000047, 0.000021
-0.001055, 0.000932
-0.000004, -0.000001
-0.000907, -0.004085
0.000002, 0.000027
0.000477, -0.004545
0.000016, 0.000003
-0.002265, -0.003802
-0.000025, 0.000027
0.001506, 0.000756
-0.000007, 0.000008
-0.000030, -0.007025
-0.000010, 0.000015
-0.000974, -0.002230
-0.000048, -0.000013
-0.000918, -0.004125
-0.000003, 0.000015
-0.000983, 0.002814
-0.000002, -0.000007
0.004654, -0.003853
-0.000044, 0.000002
-0.000029, -0.001391
-0.000013, 0.000003
-0.003302, 0.004616
0.000014, -0.000052
-0.004858, 0.000164
0.000010, -0.000015
-0.002837, -0.004703
0.000026, 0.000001
-0.001879, 0.001882
-0.000019, 0.000004
-0.004318, 0.005035
-0.000026, 0.000023
-0.002118, -0.003739
-0.000032, -0.000034
0.000209, -0.000491
-0.000009, 0.000012
-0.002633, 0.003380
-0.000043, 0.000009
0.000730, -0.003416
-0.000024, 0.000011
-0.000018, -0.003225
0.000026, -0.000015
-0.002155, -0.000810
-0.000002, 0.000031
-0.002929, 0.003028
-0.000021, 0.000006
-0.000867, 0.000954
-0.000030, -0.000026
0.000451, 0.002825
-0.000001, -0.000000
-0.004368, 0.002583
-0.000018, 0.000014
-0.002478, 0.000678
-0.000004, -0.000014
0.000515, -0.004899
0.000040, -0.000031
0.000580, -0.001034
-0.000002, -0.000005
0.001665, -0.000494
-0.000028, 0.000006
-0.002156, -0.000219
0.000002, -0.000004
-0.000355, 0.000135
-0.000025, -0.000001
-0.002411, -0.001883
-0.000047, 0.000008
0.000011, -0.001208
-0.000027, -0.000001
-0.001414, -0.002940
-0.000003, -0.000010
-0.001796, -0.001059
-0.000002, -0.000022
-0.000640, -0.004336
-0.000006, -0.000002
-0.000366, -0.007795
0.000007, -0.000024
0.000485, -0.003793
0.000013, 0.000022
-0.000104, -0.002329
-0.000014, 0.000002
-0.001715, -0.005043
-0.000081, 0.000038
0.000952, -0.003849
-0.000026, -0.000011
0.000297, 0.000162
-0.000011, 0.000002
-0.001390, 0.004359
-0.000018, -0.000003
0.000293, 0.000100
-0.000045, -0.000005
0.000050, -0.000467
-0.000031, -0.000026
-0.000929, -0.000458
-0.000009, -0.000009
-0.000031, -0.000629
-0.000040, 0.000010
-0.000296, 0.001330
-0.000043, -0.000011
0.000535, 0.002073
0.000001, 0.000002
-0.001541, 0.000041
-0.000070, 0.000020
-0.001846, 0.003868
-0.000009, -0.000014
0.000328, -0.009953
-0.000010, 0.000023
-0.002296, -0.004798
-0.000021, 0.000004
0.003943, -0.001198
0.000030, 0.000082
-0.000244, -0.000607
0.000034, 0.000025
0.001040, -0.003526
-0.000010, -0.000004
-0.000835, -0.000100
-0.000045, 0.000001
-0.001824, 0.000486
-0.000027, -0.000001
0.001299, -0.001832
0.000010, -0.000006
-0.001967, 0.005460
-0.000014, 0.000059
-0.000044, -0.001024
-0.000025, -0.000009
0.000741, -0.004405
-0.000036, 0.000005
-0.000674, -0.000678
0.000002, -0.000028
-0.001292, -0.001766
0.000001, -0.000006
-0.000732, -0.000270
-0.000018, 0.000002
-0.003160, -0.003296
-0.000003, -0.000029
-0.002482, -0.002986
-0.000045, 0.000026
-0.000593, -0.003047
-0.000006, 0.000010
-0.001215, -0.002783
-0.000020, -0.000005
-0.000449, -0.001699
-0.000019, -0.000007
0.000268, -0.003705
-0.000041, 0.000020
-0.002181, -0.001362
0.000037, -0.000042
-0.002442, -0.004008
